frame_number,timestamp,health_index,unhealthy_ratio_percent,health_status
877,2026-01-09 10:12:51.177,0.48,99.52,Unhealthy
878,2026-01-09 10:12:51.225,0.44,99.56,Unhealthy
879,2026-01-09 10:12:51.264,0.55,99.45,Unhealthy
880,2026-01-09 10:12:51.302,1.52,98.48,Unhealthy
881,2026-01-09 10:12:51.347,2.42,97.58,Unhealthy
882,2026-01-09 10:12:51.386,3.03,96.97,Unhealthy
883,2026-01-09 10:12:51.428,4.59,95.41,Unhealthy
884,2026-01-09 10:12:51.467,9.03,90.97,Unhealthy
885,2026-01-09 10:12:51.516,14.87,85.13,Unhealthy
886,2026-01-09 10:12:51.566,21.15,78.85,Unhealthy
887,2026-01-09 10:12:51.608,28.44,71.56,Unhealthy
888,2026-01-09 10:12:51.647,36.54,63.46,Unhealthy
889,2026-01-09 10:12:51.684,43.65,56.35,Moderate
890,2026-01-09 10:12:51.723,52.59,47.41,Moderate
891,2026-01-09 10:12:51.763,59.85,40.15,Moderate
892,2026-01-09 10:12:51.806,65.84,34.16,Healthy
893,2026-01-09 10:12:51.845,68.33,31.67,Healthy
894,2026-01-09 10:12:51.885,68.29,31.71,Healthy
895,2026-01-09 10:12:51.926,66.08,33.92,Healthy
896,2026-01-09 10:12:51.966,63.34,36.66,Healthy
897,2026-01-09 10:12:52.002,62.44,37.56,Healthy
898,2026-01-09 10:12:52.045,63.04,36.96,Healthy
899,2026-01-09 10:12:52.080,58.60,41.40,Moderate
900,2026-01-09 10:12:52.118,48.70,51.30,Moderate
901,2026-01-09 10:12:52.153,37.90,62.10,Unhealthy
902,2026-01-09 10:12:52.188,29.95,70.05,Unhealthy
903,2026-01-09 10:12:52.233,23.90,76.10,Unhealthy
904,2026-01-09 10:12:52.272,24.06,75.94,Unhealthy
905,2026-01-09 10:12:52.311,30.13,69.87,Unhealthy
906,2026-01-09 10:12:52.355,37.76,62.24,Unhealthy
907,2026-01-09 10:12:52.396,43.78,56.22,Moderate
908,2026-01-09 10:12:52.442,49.34,50.66,Moderate
909,2026-01-09 10:12:52.480,53.72,46.28,Moderate
910,2026-01-09 10:12:52.524,58.31,41.69,Moderate
911,2026-01-09 10:12:52.571,62.84,37.16,Healthy
912,2026-01-09 10:12:52.607,69.45,30.55,Healthy
913,2026-01-09 10:12:52.648,75.57,24.43,Healthy
914,2026-01-09 10:12:52.690,83.05,16.95,Healthy
915,2026-01-09 10:12:52.728,92.63,7.37,Healthy
916,2026-01-09 10:12:52.767,98.87,1.13,Healthy
917,2026-01-09 10:12:52.809,100.00,0.00,Healthy
918,2026-01-09 10:12:52.846,100.00,0.00,Healthy
919,2026-01-09 10:12:52.884,100.00,0.00,Healthy
920,2026-01-09 10:12:52.939,100.00,0.00,Healthy
921,2026-01-09 10:12:52.993,100.00,0.00,Healthy
922,2026-01-09 10:12:53.036,100.00,0.00,Healthy
923,2026-01-09 10:12:53.086,100.00,0.00,Healthy
924,2026-01-09 10:12:53.129,100.00,0.00,Healthy
925,2026-01-09 10:12:53.169,100.00,0.00,Healthy
926,2026-01-09 10:12:53.206,100.00,0.00,Healthy
927,2026-01-09 10:12:53.244,100.00,0.00,Healthy
928,2026-01-09 10:12:53.281,100.00,0.00,Healthy
929,2026-01-09 10:12:53.322,100.00,0.00,Healthy
930,2026-01-09 10:12:53.365,100.00,0.00,Healthy
931,2026-01-09 10:12:53.402,100.00,0.00,Healthy
932,2026-01-09 10:12:53.440,100.00,0.00,Healthy
933,2026-01-09 10:12:53.487,100.00,0.00,Healthy
934,2026-01-09 10:12:53.534,100.00,0.00,Healthy
935,2026-01-09 10:12:53.581,100.00,0.00,Healthy
936,2026-01-09 10:12:53.633,100.00,0.00,Healthy
937,2026-01-09 10:12:53.691,100.00,0.00,Healthy
938,2026-01-09 10:12:53.733,100.00,0.00,Healthy
939,2026-01-09 10:12:53.770,100.00,0.00,Healthy
940,2026-01-09 10:12:53.813,100.00,0.00,Healthy
941,2026-01-09 10:12:53.855,100.00,0.00,Healthy
942,2026-01-09 10:12:53.893,100.00,0.00,Healthy
943,2026-01-09 10:12:53.934,99.98,0.02,Healthy
944,2026-01-09 10:12:53.983,99.57,0.43,Healthy
945,2026-01-09 10:12:54.029,99.25,0.75,Healthy
946,2026-01-09 10:12:54.067,98.73,1.27,Healthy
947,2026-01-09 10:12:54.104,97.45,2.55,Healthy
948,2026-01-09 10:12:54.147,94.82,5.18,Healthy
949,2026-01-09 10:12:54.194,90.93,9.07,Healthy
950,2026-01-09 10:12:54.240,82.52,17.48,Healthy
951,2026-01-09 10:12:54.284,72.56,27.44,Healthy
952,2026-01-09 10:12:54.330,65.32,34.68,Healthy
953,2026-01-09 10:12:54.367,60.80,39.20,Healthy
954,2026-01-09 10:12:54.403,58.77,41.23,Moderate
955,2026-01-09 10:12:54.446,57.85,42.15,Moderate
956,2026-01-09 10:12:54.487,55.15,44.85,Moderate
957,2026-01-09 10:12:54.528,51.80,48.20,Moderate
958,2026-01-09 10:12:54.565,49.83,50.17,Moderate
959,2026-01-09 10:12:54.607,48.77,51.23,Moderate
960,2026-01-09 10:12:54.651,47.34,52.66,Moderate
961,2026-01-09 10:12:54.691,46.59,53.41,Moderate
962,2026-01-09 10:12:54.729,46.60,53.40,Moderate
963,2026-01-09 10:12:54.771,46.60,53.40,Moderate
964,2026-01-09 10:12:54.810,47.08,52.92,Moderate
965,2026-01-09 10:12:54.849,49.03,50.97,Moderate
966,2026-01-09 10:12:54.893,51.44,48.56,Moderate
967,2026-01-09 10:12:54.929,54.93,45.07,Moderate
968,2026-01-09 10:12:54.972,59.04,40.96,Moderate
969,2026-01-09 10:12:55.012,63.17,36.83,Healthy
970,2026-01-09 10:12:55.048,66.67,33.33,Healthy
971,2026-01-09 10:12:55.086,70.34,29.66,Healthy
972,2026-01-09 10:12:55.130,74.62,25.38,Healthy
973,2026-01-09 10:12:55.171,79.34,20.66,Healthy
974,2026-01-09 10:12:55.216,84.31,15.69,Healthy
975,2026-01-09 10:12:55.254,89.41,10.59,Healthy
976,2026-01-09 10:12:55.307,91.20,8.80,Healthy
977,2026-01-09 10:12:55.349,92.66,7.34,Healthy
978,2026-01-09 10:12:55.390,93.10,6.90,Healthy
979,2026-01-09 10:12:55.438,87.65,12.35,Healthy
980,2026-01-09 10:12:55.479,83.78,16.22,Healthy
981,2026-01-09 10:12:55.517,79.87,20.13,Healthy
982,2026-01-09 10:12:55.559,77.65,22.35,Healthy
983,2026-01-09 10:12:55.600,76.30,23.70,Healthy
984,2026-01-09 10:12:55.640,75.57,24.43,Healthy
985,2026-01-09 10:12:55.683,75.61,24.39,Healthy
986,2026-01-09 10:12:55.717,75.21,24.79,Healthy
987,2026-01-09 10:12:55.756,75.13,24.87,Healthy
988,2026-01-09 10:12:55.806,75.92,24.08,Healthy
989,2026-01-09 10:12:55.845,76.74,23.26,Healthy
990,2026-01-09 10:12:55.887,77.48,22.52,Healthy
991,2026-01-09 10:12:55.931,78.55,21.45,Healthy
992,2026-01-09 10:12:55.972,80.04,19.96,Healthy
993,2026-01-09 10:12:56.019,82.12,17.88,Healthy
994,2026-01-09 10:12:56.064,83.91,16.09,Healthy
995,2026-01-09 10:12:56.100,84.68,15.32,Healthy
996,2026-01-09 10:12:56.139,84.83,15.17,Healthy
997,2026-01-09 10:12:56.184,85.31,14.69,Healthy
998,2026-01-09 10:12:56.233,85.46,14.54,Healthy
999,2026-01-09 10:12:56.283,86.39,13.61,Healthy
1000,2026-01-09 10:12:56.320,85.93,14.07,Healthy
1001,2026-01-09 10:12:56.359,84.90,15.10,Healthy
1002,2026-01-09 10:12:56.401,83.28,16.72,Healthy
1003,2026-01-09 10:12:56.447,81.08,18.92,Healthy
1004,2026-01-09 10:12:56.486,77.91,22.09,Healthy
1005,2026-01-09 10:12:56.526,74.23,25.77,Healthy
1006,2026-01-09 10:12:56.565,70.87,29.13,Healthy
1007,2026-01-09 10:12:56.605,68.32,31.68,Healthy
1008,2026-01-09 10:12:56.650,65.48,34.52,Healthy
1009,2026-01-09 10:12:56.690,63.05,36.95,Healthy
1010,2026-01-09 10:12:56.732,61.49,38.51,Healthy
1011,2026-01-09 10:12:56.773,60.15,39.85,Healthy
1012,2026-01-09 10:12:56.810,59.59,40.41,Moderate
1013,2026-01-09 10:12:56.845,59.50,40.50,Moderate
1014,2026-01-09 10:12:56.889,59.71,40.29,Moderate
1015,2026-01-09 10:12:56.923,60.13,39.87,Healthy
1016,2026-01-09 10:12:56.959,60.67,39.33,Healthy
1017,2026-01-09 10:12:56.995,61.10,38.90,Healthy
1018,2026-01-09 10:12:57.032,61.72,38.28,Healthy
1019,2026-01-09 10:12:57.076,62.43,37.57,Healthy
1020,2026-01-09 10:12:57.115,63.37,36.63,Healthy
1021,2026-01-09 10:12:57.160,64.48,35.52,Healthy
1022,2026-01-09 10:12:57.198,66.21,33.79,Healthy
1023,2026-01-09 10:12:57.242,67.95,32.05,Healthy
1024,2026-01-09 10:12:57.287,70.64,29.36,Healthy
1025,2026-01-09 10:12:57.328,74.39,25.61,Healthy
1026,2026-01-09 10:12:57.373,78.40,21.60,Healthy
1027,2026-01-09 10:12:57.411,82.05,17.95,Healthy
1028,2026-01-09 10:12:57.449,80.76,19.24,Healthy
1029,2026-01-09 10:12:57.488,78.71,21.29,Healthy
1030,2026-01-09 10:12:57.536,76.06,23.94,Healthy
1031,2026-01-09 10:12:57.573,70.58,29.42,Healthy
1032,2026-01-09 10:12:57.616,62.50,37.50,Healthy
1033,2026-01-09 10:12:57.657,54.17,45.83,Moderate
1034,2026-01-09 10:12:57.692,46.77,53.23,Moderate
1035,2026-01-09 10:12:57.732,40.61,59.39,Moderate
1036,2026-01-09 10:12:57.773,35.55,64.45,Unhealthy
1037,2026-01-09 10:12:57.813,31.73,68.27,Unhealthy
1038,2026-01-09 10:12:57.856,29.58,70.42,Unhealthy
1039,2026-01-09 10:12:57.900,27.66,72.34,Unhealthy
1040,2026-01-09 10:12:57.940,25.75,74.25,Unhealthy
1041,2026-01-09 10:12:57.991,24.22,75.78,Unhealthy
1042,2026-01-09 10:12:58.025,22.64,77.36,Unhealthy
1043,2026-01-09 10:12:58.063,21.07,78.93,Unhealthy
1044,2026-01-09 10:12:58.105,19.67,80.33,Unhealthy
1045,2026-01-09 10:12:58.153,18.44,81.56,Unhealthy
1046,2026-01-09 10:12:58.193,17.34,82.66,Unhealthy
1047,2026-01-09 10:12:58.238,16.51,83.49,Unhealthy
1048,2026-01-09 10:12:58.277,16.12,83.88,Unhealthy
1049,2026-01-09 10:12:58.322,16.10,83.90,Unhealthy
1050,2026-01-09 10:12:58.368,16.06,83.94,Unhealthy
1051,2026-01-09 10:12:58.414,16.10,83.90,Unhealthy
1052,2026-01-09 10:12:58.461,16.13,83.87,Unhealthy
1053,2026-01-09 10:12:58.508,16.24,83.76,Unhealthy
1054,2026-01-09 10:12:58.546,16.36,83.64,Unhealthy
1055,2026-01-09 10:12:58.592,16.51,83.49,Unhealthy
1056,2026-01-09 10:12:58.634,16.52,83.48,Unhealthy
1057,2026-01-09 10:12:58.676,16.50,83.50,Unhealthy
1058,2026-01-09 10:12:58.724,16.61,83.39,Unhealthy
1059,2026-01-09 10:12:58.766,17.36,82.64,Unhealthy
1060,2026-01-09 10:12:58.803,18.12,81.88,Unhealthy
1061,2026-01-09 10:12:58.850,17.53,82.47,Unhealthy
1062,2026-01-09 10:12:58.888,13.45,86.55,Unhealthy
1063,2026-01-09 10:12:58.928,5.98,94.02,Unhealthy
1064,2026-01-09 10:12:58.980,0.84,99.16,Unhealthy
1065,2026-01-09 10:12:59.023,0.02,99.98,Unhealthy
1066,2026-01-09 10:12:59.065,0.01,99.99,Unhealthy
1067,2026-01-09 10:12:59.106,0.01,99.99,Unhealthy
1068,2026-01-09 10:12:59.149,0.00,100.00,Unhealthy
1069,2026-01-09 10:12:59.190,0.01,99.99,Unhealthy
1070,2026-01-09 10:12:59.233,0.00,100.00,Unhealthy
1071,2026-01-09 10:12:59.273,0.00,100.00,Unhealthy
1072,2026-01-09 10:12:59.314,0.00,100.00,Unhealthy
1073,2026-01-09 10:12:59.363,0.00,100.00,Unhealthy
1074,2026-01-09 10:12:59.403,0.01,99.99,Unhealthy
1075,2026-01-09 10:12:59.448,0.01,99.99,Unhealthy
1076,2026-01-09 10:12:59.494,0.00,100.00,Unhealthy
1077,2026-01-09 10:12:59.532,0.00,100.00,Unhealthy
1078,2026-01-09 10:12:59.581,0.00,100.00,Unhealthy
1079,2026-01-09 10:12:59.620,0.00,100.00,Unhealthy
1080,2026-01-09 10:12:59.667,0.00,100.00,Unhealthy
1081,2026-01-09 10:12:59.713,0.00,100.00,Unhealthy
1082,2026-01-09 10:12:59.754,0.00,100.00,Unhealthy
1083,2026-01-09 10:12:59.796,0.00,100.00,Unhealthy
1084,2026-01-09 10:12:59.838,0.00,100.00,Unhealthy
1085,2026-01-09 10:12:59.881,0.00,100.00,Unhealthy
1086,2026-01-09 10:12:59.923,0.00,100.00,Unhealthy
1087,2026-01-09 10:12:59.964,0.00,100.00,Unhealthy
1088,2026-01-09 10:13:00.007,0.00,100.00,Unhealthy
1089,2026-01-09 10:13:00.046,0.01,99.99,Unhealthy
1090,2026-01-09 10:13:00.096,0.01,99.99,Unhealthy
1091,2026-01-09 10:13:00.137,0.00,100.00,Unhealthy
1092,2026-01-09 10:13:00.177,0.01,99.99,Unhealthy
1093,2026-01-09 10:13:00.222,0.01,99.99,Unhealthy
1094,2026-01-09 10:13:00.262,0.00,100.00,Unhealthy
1095,2026-01-09 10:13:00.308,0.01,99.99,Unhealthy
1096,2026-01-09 10:13:00.353,0.00,100.00,Unhealthy
1097,2026-01-09 10:13:00.395,0.00,100.00,Unhealthy
1098,2026-01-09 10:13:00.442,0.00,100.00,Unhealthy
1099,2026-01-09 10:13:00.488,0.00,100.00,Unhealthy
1100,2026-01-09 10:13:00.525,0.00,100.00,Unhealthy
1101,2026-01-09 10:13:00.568,0.00,100.00,Unhealthy
1102,2026-01-09 10:13:00.610,0.00,100.00,Unhealthy
1103,2026-01-09 10:13:00.652,0.00,100.00,Unhealthy
1104,2026-01-09 10:13:00.695,0.00,100.00,Unhealthy
1105,2026-01-09 10:13:00.732,0.00,100.00,Unhealthy
1106,2026-01-09 10:13:00.772,0.00,100.00,Unhealthy
1107,2026-01-09 10:13:00.814,0.00,100.00,Unhealthy
1108,2026-01-09 10:13:00.860,0.00,100.00,Unhealthy
1109,2026-01-09 10:13:00.900,0.00,100.00,Unhealthy
1110,2026-01-09 10:13:00.945,0.00,100.00,Unhealthy
1111,2026-01-09 10:13:00.983,0.01,99.99,Unhealthy
1112,2026-01-09 10:13:01.030,0.01,99.99,Unhealthy
1113,2026-01-09 10:13:01.074,0.01,99.99,Unhealthy
1114,2026-01-09 10:13:01.118,0.01,99.99,Unhealthy
1115,2026-01-09 10:13:01.154,0.01,99.99,Unhealthy
1116,2026-01-09 10:13:01.195,0.00,100.00,Unhealthy
1117,2026-01-09 10:13:01.236,0.01,99.99,Unhealthy
1118,2026-01-09 10:13:01.275,0.01,99.99,Unhealthy
1119,2026-01-09 10:13:01.312,0.01,99.99,Unhealthy
1120,2026-01-09 10:13:01.356,0.01,99.99,Unhealthy
1121,2026-01-09 10:13:01.400,0.00,100.00,Unhealthy
1122,2026-01-09 10:13:01.443,0.00,100.00,Unhealthy
1123,2026-01-09 10:13:01.481,0.00,100.00,Unhealthy
1124,2026-01-09 10:13:01.530,0.00,100.00,Unhealthy
1125,2026-01-09 10:13:01.570,0.00,100.00,Unhealthy
1126,2026-01-09 10:13:01.608,0.00,100.00,Unhealthy
1127,2026-01-09 10:13:01.653,0.00,100.00,Unhealthy
1128,2026-01-09 10:13:01.692,0.00,100.00,Unhealthy
1129,2026-01-09 10:13:01.732,0.00,100.00,Unhealthy
1130,2026-01-09 10:13:01.774,0.00,100.00,Unhealthy
1131,2026-01-09 10:13:01.819,0.00,100.00,Unhealthy
1132,2026-01-09 10:13:01.854,0.00,100.00,Unhealthy
1133,2026-01-09 10:13:01.890,0.00,100.00,Unhealthy
1134,2026-01-09 10:13:01.929,0.00,100.00,Unhealthy
1135,2026-01-09 10:13:01.966,0.00,100.00,Unhealthy
1136,2026-01-09 10:13:02.007,0.00,100.00,Unhealthy
1137,2026-01-09 10:13:02.046,0.00,100.00,Unhealthy
1138,2026-01-09 10:13:02.083,0.00,100.00,Unhealthy
1139,2026-01-09 10:13:02.122,0.01,99.99,Unhealthy
1140,2026-01-09 10:13:02.163,0.01,99.99,Unhealthy
1141,2026-01-09 10:13:02.208,0.00,100.00,Unhealthy
1142,2026-01-09 10:13:02.247,0.00,100.00,Unhealthy
1143,2026-01-09 10:13:02.285,0.00,100.00,Unhealthy
1144,2026-01-09 10:13:02.328,0.00,100.00,Unhealthy
1145,2026-01-09 10:13:02.370,0.00,100.00,Unhealthy
1146,2026-01-09 10:13:02.412,0.00,100.00,Unhealthy
1147,2026-01-09 10:13:02.459,0.01,99.99,Unhealthy
1148,2026-01-09 10:13:02.498,0.00,100.00,Unhealthy
1149,2026-01-09 10:13:02.535,0.01,99.99,Unhealthy
1150,2026-01-09 10:13:02.572,0.00,100.00,Unhealthy
1151,2026-01-09 10:13:02.612,0.00,100.00,Unhealthy
1152,2026-01-09 10:13:02.655,0.00,100.00,Unhealthy
1153,2026-01-09 10:13:02.697,0.01,99.99,Unhealthy
1154,2026-01-09 10:13:02.740,0.00,100.00,Unhealthy
1155,2026-01-09 10:13:02.791,0.01,99.99,Unhealthy
1156,2026-01-09 10:13:02.835,0.01,99.99,Unhealthy
1157,2026-01-09 10:13:02.884,0.01,99.99,Unhealthy
1158,2026-01-09 10:13:02.922,0.00,100.00,Unhealthy
1159,2026-01-09 10:13:02.962,0.00,100.00,Unhealthy
1160,2026-01-09 10:13:03.008,0.00,100.00,Unhealthy
1161,2026-01-09 10:13:03.049,0.00,100.00,Unhealthy
1162,2026-01-09 10:13:03.086,0.00,100.00,Unhealthy
1163,2026-01-09 10:13:03.132,0.00,100.00,Unhealthy
1164,2026-01-09 10:13:03.168,0.00,100.00,Unhealthy
1165,2026-01-09 10:13:03.208,0.00,100.00,Unhealthy
1166,2026-01-09 10:13:03.247,0.00,100.00,Unhealthy
1167,2026-01-09 10:13:03.294,0.00,100.00,Unhealthy
1168,2026-01-09 10:13:03.333,0.00,100.00,Unhealthy
1169,2026-01-09 10:13:03.379,0.00,100.00,Unhealthy
1170,2026-01-09 10:13:03.421,0.01,99.99,Unhealthy
1171,2026-01-09 10:13:03.464,0.01,99.99,Unhealthy
1172,2026-01-09 10:13:03.512,0.01,99.99,Unhealthy
1173,2026-01-09 10:13:03.556,0.00,100.00,Unhealthy
1174,2026-01-09 10:13:03.597,0.01,99.99,Unhealthy
1175,2026-01-09 10:13:03.640,0.00,100.00,Unhealthy
1176,2026-01-09 10:13:03.686,0.00,100.00,Unhealthy
1177,2026-01-09 10:13:03.723,0.00,100.00,Unhealthy
1178,2026-01-09 10:13:03.759,0.00,100.00,Unhealthy
1179,2026-01-09 10:13:03.796,0.00,100.00,Unhealthy
1180,2026-01-09 10:13:03.842,0.00,100.00,Unhealthy
1181,2026-01-09 10:13:03.884,0.00,100.00,Unhealthy
1182,2026-01-09 10:13:03.927,0.00,100.00,Unhealthy
1183,2026-01-09 10:13:03.966,0.00,100.00,Unhealthy
1184,2026-01-09 10:13:04.005,0.00,100.00,Unhealthy
1185,2026-01-09 10:13:04.042,0.00,100.00,Unhealthy
1186,2026-01-09 10:13:04.089,0.00,100.00,Unhealthy
1187,2026-01-09 10:13:04.130,0.00,100.00,Unhealthy
1188,2026-01-09 10:13:04.171,0.00,100.00,Unhealthy
1189,2026-01-09 10:13:04.207,0.00,100.00,Unhealthy
1190,2026-01-09 10:13:04.250,0.00,100.00,Unhealthy
1191,2026-01-09 10:13:04.297,0.00,100.00,Unhealthy
1192,2026-01-09 10:13:04.344,0.00,100.00,Unhealthy
1193,2026-01-09 10:13:04.382,0.00,100.00,Unhealthy
1194,2026-01-09 10:13:04.424,0.00,100.00,Unhealthy
1195,2026-01-09 10:13:04.460,0.00,100.00,Unhealthy
1196,2026-01-09 10:13:04.500,0.00,100.00,Unhealthy
1197,2026-01-09 10:13:04.543,0.00,100.00,Unhealthy
1198,2026-01-09 10:13:04.587,0.00,100.00,Unhealthy
1199,2026-01-09 10:13:04.633,0.00,100.00,Unhealthy
1200,2026-01-09 10:13:04.674,0.00,100.00,Unhealthy
1201,2026-01-09 10:13:04.712,0.00,100.00,Unhealthy
1202,2026-01-09 10:13:04.752,0.00,100.00,Unhealthy
1203,2026-01-09 10:13:04.790,0.00,100.00,Unhealthy
1204,2026-01-09 10:13:04.830,0.00,100.00,Unhealthy
1205,2026-01-09 10:13:04.873,0.00,100.00,Unhealthy
1206,2026-01-09 10:13:04.918,0.00,100.00,Unhealthy
1207,2026-01-09 10:13:04.961,0.00,100.00,Unhealthy
1208,2026-01-09 10:13:05.001,0.00,100.00,Unhealthy
1209,2026-01-09 10:13:05.042,0.00,100.00,Unhealthy
1210,2026-01-09 10:13:05.081,0.00,100.00,Unhealthy
1211,2026-01-09 10:13:05.119,0.00,100.00,Unhealthy
1212,2026-01-09 10:13:05.157,0.00,100.00,Unhealthy
1213,2026-01-09 10:13:05.194,0.00,100.00,Unhealthy
1214,2026-01-09 10:13:05.239,0.00,100.00,Unhealthy
1215,2026-01-09 10:13:05.278,0.00,100.00,Unhealthy
1216,2026-01-09 10:13:05.313,0.00,100.00,Unhealthy
1217,2026-01-09 10:13:05.352,0.00,100.00,Unhealthy
1218,2026-01-09 10:13:05.389,0.00,100.00,Unhealthy
1219,2026-01-09 10:13:05.434,0.00,100.00,Unhealthy
1220,2026-01-09 10:13:05.480,0.00,100.00,Unhealthy
1221,2026-01-09 10:13:05.526,0.00,100.00,Unhealthy
1222,2026-01-09 10:13:05.574,0.00,100.00,Unhealthy
1223,2026-01-09 10:13:05.620,0.00,100.00,Unhealthy
1224,2026-01-09 10:13:05.671,0.00,100.00,Unhealthy
1225,2026-01-09 10:13:05.726,0.00,100.00,Unhealthy
1226,2026-01-09 10:13:05.764,0.00,100.00,Unhealthy
1227,2026-01-09 10:13:05.810,0.00,100.00,Unhealthy
1228,2026-01-09 10:13:05.855,0.00,100.00,Unhealthy
1229,2026-01-09 10:13:05.898,0.00,100.00,Unhealthy
1230,2026-01-09 10:13:05.945,0.00,100.00,Unhealthy
1231,2026-01-09 10:13:05.992,0.00,100.00,Unhealthy
1232,2026-01-09 10:13:06.040,0.00,100.00,Unhealthy
1233,2026-01-09 10:13:06.076,0.00,100.00,Unhealthy
1234,2026-01-09 10:13:06.117,0.00,100.00,Unhealthy
1235,2026-01-09 10:13:06.160,0.00,100.00,Unhealthy
1236,2026-01-09 10:13:06.203,0.00,100.00,Unhealthy
1237,2026-01-09 10:13:06.245,0.00,100.00,Unhealthy
1238,2026-01-09 10:13:06.292,0.00,100.00,Unhealthy
1239,2026-01-09 10:13:06.329,0.00,100.00,Unhealthy
1240,2026-01-09 10:13:06.377,0.00,100.00,Unhealthy
1241,2026-01-09 10:13:06.421,0.00,100.00,Unhealthy
1242,2026-01-09 10:13:06.466,0.00,100.00,Unhealthy
1243,2026-01-09 10:13:06.506,0.00,100.00,Unhealthy
1244,2026-01-09 10:13:06.548,0.00,100.00,Unhealthy
1245,2026-01-09 10:13:06.590,0.00,100.00,Unhealthy
1246,2026-01-09 10:13:06.628,0.00,100.00,Unhealthy
1247,2026-01-09 10:13:06.668,0.00,100.00,Unhealthy
1248,2026-01-09 10:13:06.709,0.00,100.00,Unhealthy
1249,2026-01-09 10:13:06.750,0.00,100.00,Unhealthy
1250,2026-01-09 10:13:06.800,0.02,99.98,Unhealthy
1251,2026-01-09 10:13:06.841,0.01,99.99,Unhealthy
1252,2026-01-09 10:13:06.885,0.01,99.99,Unhealthy
1253,2026-01-09 10:13:06.927,0.01,99.99,Unhealthy
1254,2026-01-09 10:13:06.969,0.01,99.99,Unhealthy
1255,2026-01-09 10:13:07.008,0.01,99.99,Unhealthy
1256,2026-01-09 10:13:07.049,0.00,100.00,Unhealthy
1257,2026-01-09 10:13:07.094,0.01,99.99,Unhealthy
1258,2026-01-09 10:13:07.143,0.01,99.99,Unhealthy
1259,2026-01-09 10:13:07.181,0.02,99.98,Unhealthy
1260,2026-01-09 10:13:07.220,0.01,99.99,Unhealthy
1261,2026-01-09 10:13:07.263,0.02,99.98,Unhealthy
1262,2026-01-09 10:13:07.302,0.01,99.99,Unhealthy
1263,2026-01-09 10:13:07.358,0.02,99.98,Unhealthy
1264,2026-01-09 10:13:07.412,0.01,99.99,Unhealthy
1265,2026-01-09 10:13:07.459,0.01,99.99,Unhealthy
1266,2026-01-09 10:13:07.507,0.01,99.99,Unhealthy
1267,2026-01-09 10:13:07.555,0.00,100.00,Unhealthy
1268,2026-01-09 10:13:07.594,0.00,100.00,Unhealthy
1269,2026-01-09 10:13:07.642,0.00,100.00,Unhealthy
1270,2026-01-09 10:13:07.685,0.00,100.00,Unhealthy
1271,2026-01-09 10:13:07.730,0.00,100.00,Unhealthy
1272,2026-01-09 10:13:07.775,0.01,99.99,Unhealthy
1273,2026-01-09 10:13:07.823,0.00,100.00,Unhealthy
1274,2026-01-09 10:13:07.872,0.00,100.00,Unhealthy
1275,2026-01-09 10:13:07.919,0.00,100.00,Unhealthy
1276,2026-01-09 10:13:07.960,0.00,100.00,Unhealthy
1277,2026-01-09 10:13:08.004,1.34,98.66,Unhealthy
1278,2026-01-09 10:13:08.053,9.12,90.88,Unhealthy
1279,2026-01-09 10:13:08.100,17.85,82.15,Unhealthy
1280,2026-01-09 10:13:08.143,27.57,72.43,Unhealthy
1281,2026-01-09 10:13:08.183,37.22,62.78,Unhealthy
1282,2026-01-09 10:13:08.228,45.47,54.53,Moderate
1283,2026-01-09 10:13:08.272,58.23,41.77,Moderate
1284,2026-01-09 10:13:08.318,70.07,29.93,Healthy
1285,2026-01-09 10:13:08.360,79.26,20.74,Healthy
1286,2026-01-09 10:13:08.401,86.05,13.95,Healthy
1287,2026-01-09 10:13:08.443,91.28,8.72,Healthy
1288,2026-01-09 10:13:08.481,94.54,5.46,Healthy
1289,2026-01-09 10:13:08.526,96.08,3.92,Healthy
1290,2026-01-09 10:13:08.565,96.89,3.11,Healthy
1291,2026-01-09 10:13:08.603,97.45,2.55,Healthy
1292,2026-01-09 10:13:08.645,97.28,2.72,Healthy
1293,2026-01-09 10:13:08.684,96.19,3.81,Healthy
1294,2026-01-09 10:13:08.725,94.14,5.86,Healthy
1295,2026-01-09 10:13:08.766,91.72,8.28,Healthy
1296,2026-01-09 10:13:08.808,89.22,10.78,Healthy
1297,2026-01-09 10:13:08.849,87.12,12.88,Healthy
1298,2026-01-09 10:13:08.889,86.11,13.89,Healthy
1299,2026-01-09 10:13:08.934,86.84,13.16,Healthy
1300,2026-01-09 10:13:08.978,86.36,13.64,Healthy
1301,2026-01-09 10:13:09.023,84.93,15.07,Healthy
1302,2026-01-09 10:13:09.071,84.14,15.86,Healthy
1303,2026-01-09 10:13:09.109,83.33,16.67,Healthy
1304,2026-01-09 10:13:09.154,83.57,16.43,Healthy
1305,2026-01-09 10:13:09.193,84.35,15.65,Healthy
1306,2026-01-09 10:13:09.233,85.16,14.84,Healthy
1307,2026-01-09 10:13:09.271,87.45,12.55,Healthy
1308,2026-01-09 10:13:09.318,89.75,10.25,Healthy
1309,2026-01-09 10:13:09.365,90.33,9.67,Healthy
1310,2026-01-09 10:13:09.407,90.51,9.49,Healthy
1311,2026-01-09 10:13:09.451,90.91,9.09,Healthy
1312,2026-01-09 10:13:09.499,92.29,7.71,Healthy
1313,2026-01-09 10:13:09.549,94.59,5.41,Healthy
